prof,diff_from_avg
"Harris, Sarah",0.3100000000000003
"Harrison, Paul",-0.011874999999999525
"Harrison, Sarah",0.23333333333333353
"Harrison, Sue",0.17500000000000004
"Hart, Derek",-0.18571428571428505
"Hart, Heather Dawn",-0.011111111111111072
"Hartman, Michelle Laura",0.018750000000000044
"Haruvy, Ernan",0.40531400966183617
"Harvey, Isabel",-0.31428571428571406
"Harvey, William James",0.0
"Harwood-Ventura, Lara",-0.01904761904761913
"Hasan, Mainul",-0.05462962962962966
"Hasegawa, Robert",-0.060000000000000234
"Hashemi, Narjes",0.07500000000000018
"Hashimoto, Kyoko",1.3061447348531253e-17
"Hassani, Faramarz P",0.0
"Hassani, Ferri",0.0
"Hassanisaber, Hamid",0.16666666666666682
"Hastings, Kenneth E M",0.08750000000000024
"Hatami, Hamed",-0.08058412176059292
"Hatter, Jane",0.031818181818182634
"Hatzopoulou, Marianne",-0.45999999999999996
"Haug, Luis",0.3933333333333331
"Hauser, Rudolf-Alexius",0.007500000000000173
"Havakhor, Taha",0.021052631578947434
"Havas, Michael",-0.2789473684210524
"Hayati, Sara",-0.0692307692307687
"Hayer, Arnold",0.025000000000000133
"Hayes, John F",-0.095093795093795
"Haywood, Alixandra",0.03913043478260825
"He, Ailin",-0.569230769230769
"He, Wenbo",-0.21842105263157885
"Head, Jessica",-0.016049382716049426
"Heaman, Elsbeth Anne",0.04380952380952374
"Hebert, Terence",0.012261904761904674
"Hehman, Eric",0.448484848484849
"Hejazian, Hossein",-0.07222222222222197
"Heller, Daniel",-0.05714285714285716
"Hemami, Ahmad",-0.19999999999999973
"Henderson, Ian H",-0.09458333333333346
"Henderson, Madeleine",0.0
"Henderson-Cameron, Laura",-0.09583333333333321
"Hendren, Laurie",0.4200000000000004
"Hendricks, Adam",-0.00633333333333339
"Hendricks, Michael",0.200357142857143
"Hendricks, Shelton",0.026666666666666585
"Hendrickson, Anna",0.01666666666666668
"Hendrickson, Mary",0.08660714285714277
"Hendrickson-Nelson, Mary",0.0
"Hendry, Andrew",-0.007109557109557168
"Hendry, Clinton",0.11428571428571432
"Heng, Lena",-0.1499999999999999
"Henry, Chriscinda Claire",0.04444444444444447
"Hepburn, Allan",0.1499999999999999
"Hepburn, William Allan",-0.12187499999999996
"Heppner, Thomas Bernard",0.0
"Hermo, Louis",-0.03968253968253965
"Hervouet-Zeiber, Grégoire",0.0
"Hewer, Micah",-0.025000000000000355
"Hewlin, Jay",0.0
"Hewlin, Patricia",-0.13333333333333375
"Hickey, Gordon",-0.029999999999999805
"Hickman, Miranda Brun",-0.05357142857142864
"Higgins, Andrew J",0.12007326007326008
"Hilke, Michael",0.1553571428571427
"Hill, Adam",-0.1766666666666672
"Hill, Reghan James",0.027083333333333237
"Hillis, Amy",2.2204460492503132e-17
"Hills, Andrew",-0.31666666666666643
"Hilsdale, Cecily",1.7763568394002506e-16
"Hindo, Rima",-0.00037878787878797837
"Hines, Donetta",-0.003030303030302979
"Hintze, Luzia",0.22857142857142865
"Hipfner, David",-0.043333333333333536
"Hirose, Iwao",-0.10646020646020625
"Ho, Ka Ki Alan",-0.07142857142857162
"Ho, Stephanie",0.08750000000000013
"Hocevar, Casarina",0.07000000000000028
"Hoesli, Corinne",0.02532467532467564
"Hoffmann, Peter C W",0.0
"Hoffmann, Susan Judith",0.23076923076923053
"Hoffmann, Yulia",0.0
"Hoheisel, Tim",0.05820105820105814
"Hoida, David",0.0
"Holder, Gilbert",0.2799999999999998
"Holland, Timothy",-0.15000000000000036
"Hollenbeck, John",1.850371707708594e-17
"Hollins, Fraser",1.4325458382260084e-17
"Holloway, Allison",0.058333333333333424
"Holmes, Amanda",0.0
"Holmes, Jessica",0.03913043478260825
"Holmes, Tove",2.220446049250313e-16
"Holmgren, Lindsay",0.009432234432234518
"Holt, Nicolas",-0.04999999999999982
"Hon, Chun Fung",-0.054545454545454675
"Hong, Byung Jin",0.37619047619047663
"Hong, Jeehee",0.08333333333333363
"Hoover, Jacob",0.0
"Hoover, Michael L",-0.1499999999999999
"Hopkins, Kevin",0.1333333333333333
"Hori, G",-0.011111111111111072
"Horner, Hervé Robert",0.26547619047619037
"Horner, Kathleen Mary",0.0
"Horowitz, David",-0.28888888888888875
"Hosseini, Seyyed Aliasghar",0.8346153846153839
"Houston, Donald",-0.08999999999999977
"Hove, Erik Anthony",0.025000000000000022
"Howard, Christopher",0.2561224489795916
"Howard, Philip S",0.0
"Howden, James",-0.05624999999999991
"Howes, Heather L",0.0
"Howes, Samuel",0.02666666666666669
"Howie, William",0.1499999999999999
"Howle, Mark Austin",0.010000000000000009
"Hoyos García, David",0.054166666666666474
"Hoyos-Villegas, Valerio",0.2333333333333331
"Hu, Ying",-0.04814814814814813
"Huang, Jingyin",-0.12966666666666682
"Huang, Lingyun",0.0
"Huang, Peiyuan",-0.248148148148148
"Huang, Sidong",0.007142857142857244
"Huang, Wei-Hsiang",0.033333333333333215
"Huang, Yai-Yun",-0.03333333333333329
"Huberman, Samuel",-0.0062500000000002
"Hubert, Pascal",0.0028865870971134843
"Huebner, Steven",-0.2666666666666666
"Hughes, Thomas James",-0.046153846153846434
"Huising, Ruthanne",-0.10454545454545465
"Human, Jacqueline",0.023863636363636642
"Humphries, Antony Raymond",0.04856944444444439
"Humphries, Murray Mitchell",-9.868649107779169e-17
"Humphries, Tony",0.3081481481481485
"Hundemer, Axel W",0.0716056166056167
"Hundert, Gershon",0.0
"Hung, Yvonne",-0.01747899159663863
"Hunter, Mary",-0.15000000000000036
"Hunter, Matthew",-0.06666666666666672
"Huot, Mitchell",-0.022583335032314602
"Huot, Philippe",0.13333333333333316
"Hurley, Erin Jane",-0.11750000000000005
"Hurtubise, Jacques Claude",0.0573183760683762
"Hussain, Sabah N A",0.0
"Hutcheson, Shannon",0.0
"Hutchins, Timothy",-0.01470588235294115
"Hutchison, Ann",0.20000000000000018
"Hwang, Heungsun",-0.16086956521739104
"Hwang, Maria",0.0
"Hyde, Sandra",-0.20769230769230712
"Hynd, Peter",0.1333333333333333
"Hyrat, Loretta",-0.03277777777777775
"Ibrahim, Ahmed",1.7763568394002506e-16
"Ikeda, Tomoko",-0.054999999999999494
"Imbrogno, Anthony",-0.15333333333333332
"Ince, Nathan",-0.17249999999999988
"Ioannidou, Evangelia",-0.11831501831501805
"Irizar Carrillo, Pablo",0.27142857142857135
"Ironside, Kristy",0.027777777777777582
"Iskandar, Michèle",0.09555555555555555
"Islas Weinstein, Tania",0.06666666666666687
"Ismail, Ashraf A",1.9737298215558337e-16
"Israel, Robert",0.0
"Israel, Robert Joseph",0.0
"Issiyeva, Adalyat",0.1287445887445889
"Ivanova, Maria",0.050000000000000086
"Iversen, Lars Lonsmann",-0.2400000000000002
"Ives, Nicole",-0.033333333333333215
"Jabbari, Eric",-0.11250000000000004
"Jaberi-Douraki, Majid",0.21851851851851878
"Jackson, Miranda",-0.1499999999999999
"Jacob, Florence",0.09545454545454524
"Jacobs, Curran",0.20000000000000018
"Jacques, Olivier",4.440892098500626e-16
"Jaeger, Alfred M",0.03545454545454527
"Jain, Rohit",0.05534188034188059
"Jakobson, Dmitry",0.5425428571428572
"Jaksic, Vojkan",0.025520833333333326
"Jalali, Zahra",0.11428571428571477
"Jamil, Rabih",-0.125
"Janda, Richard",0.0
"Jankiewicz, Katarzyna",-0.248148148148148
"Japaridze, Irakli",-0.08105413105413056
"Jardim, Armando",-0.3466666666666667
"Jarrell, Amanda",-0.17142857142857082
"Jassim, Raad",-0.0003246753246749977
"Javaheri, Kiana",0.44999999999999973
"Javaherpour, Azadeh",0.0
"Jawlakh, Hala",-0.007407407407406986
"Jazvac-Martek, Marian",-0.17142857142857082
"Jean, Emma Mathieu",-0.125
"Jeanbart, Clément Naim",-0.2999999999999998
"Jeanbart, Naim",0.20000000000000018
"Jemtrud, Michael",-0.1499999999999999
"Jennejohn, Matthew Dixon",0.0
"Jensen, Christine",0.0
"Jensen, Dennis",-2.6645352591003756e-16
"Jensen, Olivia",0.04642857142857103
"Jeon, Sang Yong",0.18380952380952387
"Ji, Jing",-0.11818181818181861
"Ji, Yufei",-0.19583333333333286
"Jimenez, Carlos Alberto",1.3457248783335231e-17
"Jimenez, Kieran",-0.07500000000000018
"Jin, Yi",-0.054545454545454675
"Jo, Myung-Soo",0.024999999999999967
"Jobin, Caroline",0.04047619047619059
"Jock, Brittany",0.02499999999999991
"Jodoin, Sébastien",0.0
"Johal, Rishma",0.07499999999999973
"Johansen, Peter",-0.007500000000000062
"Johns, Brendan",0.13125000000000017
"Johns, Timothy A",0.0
"Johnson, Alexander David",1.4802973661668754e-17
"Johnson, Juliet",0.0
"Johnson, Rebecca",-0.13333333333333375
"Johnston, Jeff",0.022727272727272728
"Johnston, Jeffrey E H",-0.013888888888888864
"Johnston, Will",0.28181818181818175
"Jokic, Dallas",0.19230769230769162
"Jolly, Priscilla",0.13333333333333375
"Joly, Yann",0.0
"Jones, Robert",-0.2666666666666666
"Jones, Russell",-0.016666666666666607
"Jonker, Alexandrea",0.15000000000000036
"Joos, Geza",0.15333333333333302
"Jordan, Maiya",-0.33333333333333304
"Jorge, Larissa",-0.10000000000000053
"Jorgensen, Jan J",-0.006739665563194951
"Jorgensen, Kristoffer",0.06666666666666687
"Joseph, Richard",0.019999999999999685
"Joshi, Anushree",0.06666666666666687
"Joshi, Preetika",-0.050000000000000266
"Jouet, Mugambi",0.0
"Jouve-Martin, Jose",0.1420454545454546
"Ju, Jaehyeon",-0.08000000000000007
"Jukier, Rosalie",0.0
"Jung, In-Ho",-0.18214285714285716
"Jung, Sungmi",-0.3857142857142861
"Juskow, Rick Wayne",-0.20000000000000018
"Jutras, Daniel",0.0
"Jürgens, Hermann",0.06222222222222218
"Kabir, Muhammad",-0.040000000000000036
"Kaczor, Joel",0.0
"Kadyrbekova, Zora",0.018750000000000155
"Kaell, Hillary Diane",-0.06666666666666672
"Kaitna, Susanne",-0.1875
"Kakkar, Ashok K",-0.11818181818181817
"Kalacska, Margaret",-0.0913580246913578
"Kalan, Amir",0.0
"Kalbitzer, Urs",-0.06666666666666687
"Kalemkerian, Kathryn",0.07500000000000018
"Kallenbach, Cynthia",0.10499999999999976
"Kalman, Ian",-0.09230769230769198
"Kaloudis, Naomi",0.010407239819004776
"Kamateros, Georgie",-0.04285714285714315
"Kambhampati, Patanjali",0.16356481481481475
"Kamel, Sherif",0.0628571428571429
"Kamel, Sherif Kamal",0.028571428571428647
"Kamen, Amine",0.0
"Kamran, Niky",0.2073559670781894
"Kanaan, Marwan",0.042019230769230795
"Kanaris, Jim",-0.10000000000000031
"Kang, Mary",-0.14000000000000012
"Kania, Artur",0.08000000000000007
"Kankoduthavanitham Rajagopalan, Sriraman",-0.1200000000000001
"Kaplan, Uma",0.062024087024087425
"Kapnik, Daria",0.0
"Kapoustina, Oxana",-0.06111111111111126
"Karaguesian, Julian",0.053333333333333184
"Karaguesian, Julian Vikan",-0.135
"Karagueuzian, Elise",-0.06666666666666665
"Karim, Sakeef",0.4578947368421056
"Karlicek, Martin",1.644774851296528e-17
"Karpova, Olga",0.0
"Karunakaran, Arvind",0.021428571428571352
"Kaspi, Victoria",-0.08750000000000051
"Katul, Mounir",-0.10833333333333339
"Kavanagh, Ryan",0.16666666666666652
"Kazak, Lawrence",-0.15999999999999978
"KazempourLong, Fatemeh",0.11428571428571477
"Keane, Angela",-0.45999999999999996
"Keen Henon, Christian",-0.00588235294117645
"Keena, Naomi",0.0
"Keezer, Mark Robert",0.0
"Keiser, Jeffrey",-0.22954545454545472
"Kellam, Michelle",-0.07500000000000018
"Kellar, Stephen",-0.0050000000000001155
"Kellaris, Georgios",0.0
"Keller, Amanda",0.10000000000000009
"Kelly, Jack",-0.10000000000000009
"Kelome, Djivede",-0.26180582280072945
"Kemme, Bettina",0.08478319709846772
"Kemp, Scott",0.1499999999999999
"Kennedy, Donald Leyland",-0.013157894736842082
"Kennedy, Donny",0.022727272727272728
"Kennedy, Timothy E",0.0
"Kennedy-Gaul, Marcia",-0.02916666666666649
"Kenttamaa Squires, Kai",0.2666666666666666
"Kenworthy-Grant, Judy",0.10000000000000009
"Kerklaan, Leo",0.021052631578947434
"Kery, Marion",0.20000000000000018
"Kerzérho, Raymond",0.0
"Kestenberg, Abe",2.7755575615628914e-17
"Ketchum, Alexandra",0.024545454545454468
"Khadjavi, Hodjat",-0.3500000000000001
"Khalid, Athina",-0.3250000000000002
"Khalili Mahmoudabadi, Abbas",-0.17557692307692335
"Khalili, Malika",0.56
"Khaliullin, Rustam",-0.1937500000000001
"Khan, Mohamad",0.0
"Khan, Mohammad",0.10000000000000009
"Khan, Pasha",0.1499999999999999
"Khan, Sarah",0.1200000000000001
"Khanjari, Shahrouz",0.03750000000000009
"Khattab, Lara",0.0
"Khazaka, Roni",0.023749999999999983
"Khern-am-nuai, Warut",-0.06447368421052624
"Khoury, Lara",0.005555555555555536
"Khoury, Rabih",0.07499999999999973
"Khoutorsky, Arkady",0.06666666666666732
"Kibsey, Stephen",0.0
"Kiczka, Tomasz",0.0
"Kiddell-Monroe, Rachel",0.16190476190476222
"Kielich, Gabrielle",0.33750000000000036
"Kienzle, Jorg Andreas",0.028065134099616824
"Kienzle, Jörg",0.011111111111111219
"Kietzig, Anne-Marie",-0.25
"Kilbourn-Ceron, Oriana",0.45263157894736894
"Kilgour, Margaret A",-0.04166666666666674
"Kim, Anna",0.021428571428571352
"Kim, Dahye",-0.7428571428571429
"Kim, Eun-Ji",0.07500000000000018
"Kim, Hee Ryung",0.021739130434782705
"Kim, Hyun Seung Anna",0.021428571428571352
"Kim, Il Ju",0.30000000000000027
"Kim, Jaeyoung",0.1499999999999999
"Kim, Junghwan",-0.17142857142857126
"Kim, Miran",-0.06666666666666643
"Kim, Myung Hee",0.0
"Kim, Sun-Young",0.06000000000000032
"Kimmelman, Jonathan",0.05000000000000012
"Kimmett, Colleen",-0.008333333333333082
"Kimmins, Sarah",0.02925170068027207
"Kinder, Jordan",0.0
"King, Irah",0.030952380952380693
"Kingdom, Frederick A A",-0.3500000000000001
"Kinsella, Joseph",0.08800000000000008
"Kinsella, Matt",8.881784197001253e-17
"Kinslow, Valerie",0.0
"Kirigia, Evan",0.06666666666666672
"Kirk, Andrew G",-0.0043452380952379395
"Kirkpatrick, Patricia",-0.11464285714285705
"Kirshbaum, Daniel",0.13076923076923075
"Kiss, Robert",-0.056249999999999835
"Kitchen, Adam",-0.20000000000000018
"Kitchen-Cheechoo, Louise",0.0
"Kite, Suzanne",0.23333333333333295
"Kitzler, Thomas",-0.18000000000000016
"Klein, Alana",0.0
"Kleinman, Brahm",0.06805555555555547
"Kleinman, Claudia",0.09499999999999997
"Klemes, Ivo",0.2941176470588234
"Klimanova, Liudmila",0.025000000000000206
"Klopp, Richard",-0.05999999999999961
"Klopp, Richard Walter",-0.05999999999999961
"Klorman, Edward",0.035714285714285775
"Klähn, Tim",0.0
"Knaeuper, Baerbel Agnes",0.08000000000000007
"Knerr, Philipe",0.0
"Knox, Hank",2.2204460492503132e-17
"Knutt, Marcia E",-0.5428571428571427
"Kobek, Patricio",-0.03523809523809538
"Kobiela, Marta",0.03750000000000009
"Koc, Alican",-0.06666666666666643
"Koch, Jordan",0.0
"Kochavi, Uri",0.031818181818182634
"Koestner, Richard",-0.0200000000000001
"Koh, Julia",-0.2250000000000001
"Kohn, Edward",-0.0027972027972023835
"Kok, Roe-Min",0.0
"Kokkolaras, Michael",0.02951127819548857
"Kokoeva, Maia",-0.007792207792207845
"Kolomyjec, Joanne",1.586032892321652e-17
"Koloszyc, David Jacob",0.05227272727272747
"Komar, Andrew",0.30000000000000027
"Komschlies, Chelsea",0.33181818181818246
"Kondo, Jiro",0.038095238095238085
"Kopyscinski, Jan",-0.06666666666666671
"Korell, Hannah",0.0
"Koromilas, Antonis E",-0.010714285714285898
"Kosoy, Nicolas",0.11914529914529925
"Kostikov, Alexey",0.0
"Kostopoulos, Penelope",-0.15926470588235286
"Kosyk, Katrina",0.3700000000000001
"Kotar, Kathryn",0.19000000000000009
"Kotar, Katie",0.2350000000000001
"Kotek, Hadas",-0.20493421052631566
"Kouchakji, Kristi",0.20138888888888928
"Kovacs, Jolan",0.25000000000000017
"Kovacs, Jolan Ilona",-0.08333333333333338
"Kovecses, Jozsef",0.016666666666666535
"Kozak, Lynn",0.08000000000000007
"Krahe, Rudiger",-0.14675324675324683
"Kraichati, Cyntia",0.3965909090909092
"Krapfl, James",-0.07222222222222219
"Krawczyk, Connie",0.06000000000000005
"Kreitewolf, Jens",0.35064799331103697
"Krishna, Suresh",-0.20000000000000018
"Krishnaswamy, Arjun",0.06250000000000015
"Krnjevic, Kresimir",-0.19000000000000025
"Kroha, Lucienne",0.0
"Krol, Sonia",0.16666666666666674
"Krolik, Alexander",-0.1299999999999999
"Krolikoski, Courtney",0.0
"Kry, Paul",0.028240740740740306
"Kubler, Kyle",0.0
"Kubow, Stan",0.11666666666666714
"Kucukyazici, Beste",-0.07222222222222197
"Kuhonta, Erik",-1.4802973661668753e-16
"Kuitche Kamela, Esaie",-0.11428571428571432
"Kumor-Wysocka, Marguerite",0.0
"Kumral, Mustafa",0.016666666666666607
"Kurien, John C",-0.013257575757575468
"Kutan, Aline",0.005555555555555569
"Kwan-Lock, Viviane",0.003888888888888933
"Kwon, Sunyong",0.2571428571428567
"Kyrtatas, Louise",0.0
"L Kassaei, Payman",-0.07022222222222241
"L'Heureux, Anne-Marie",-0.18999999999999995
"La Monica, Michael",0.0035714285714287066
"La Rotta, Esteban",0.0
"Laaksonen, Niko",0.0039999999999995595
"Labbe, Marie-Claude",0.01372549019607846
"Labbé, David",-0.18571428571428594
"Labeau, Fabrice",-0.009999999999999964
"Labelle, Dominique",1.5313421029312504e-17
"Labelle-Hogue, Simon-Pier",-0.3500000000000001
"Lafleur, Christine",0.008333333333333526
"Lafortune, Dominique",0.031818181818182634
"Lafortune, Stéphanie",0.1499999999999999
"Laframboise, Laurent",0.1499999999999999
"Lai, Rongdao",0.019444444444444597
"Laimon, Sara",1.5313421029312504e-17
"Laing, David",-0.0025641025641024865
"Lajoie, Alain",-0.125
"Laliberté-Bouchard, Louis",0.3500000000000001
"Lamarche, Nathalie",0.0
"Lamarre, Thomas",-0.023809523809523874
"Lamb, Pamela",-0.0935897435897434
"Lambert, Frédéric",1.5313421029312504e-17
"Lambert, Michel",1.4802973661668754e-17
"Lambert, Sylvie",0.0
"Lamontagne, Jeffrey",-0.5142857142857147
"Lamothe, Marie Josee",-2.9605947323337506e-16
"Lanctot, Anne Marie",-0.12857142857142856
"Land, Kaylin",0.025000000000000206
"Lander, Moshe",-0.11864850427350415
"Landry, Steven",-0.09999999999999964
"Lands, Larry",0.0
"Lane, Christian",0.0090909090909091
"Laneuville, Pierre",0.31428571428571406
"Lange, Fabian",0.15000000000000005
"Lange, Matthew",-0.05428571428571421
"Langer, Michael",-0.02469498910675394
"Langlois-Bertrand, Simon",0.13636363636363624
"Lantela, Samuel",0.4299999999999997
"Lapointe, Deirdre",-0.13333333333333375
"Lapointe, Michel F",0.004007936507936627
"Laporte, Stephane",0.07142857142857117
"Larouche, Sandie",-0.12083333333333335
"Larson, Charles Palmer",-0.1875
"Larsson, Hans Carl",0.0009259259259259967
"Lasfer, Assia",0.0
"Lasio, Laura",-1.4802973661668753e-16
"Lasko, Paul",-0.036145833333333266
"Lasnier, Virginie",0.0
"Laszlo, Sonia",0.08409090909090937
"Latif, Nida",-0.0743589743589741
"Laurin, Denyse",1.4802973661668753e-16
"Lauzer, Vincent",0.0
"Lauzon, Anne-Marie",0.22222222222222215
"Laver, Susan Patricia",-0.10000000000000014
"Lavigne, Mathieu",-0.20000000000000018
"Lavoie, Josee",0.0
"Laywine, Alison",-0.4179166666666666
"Le Bourdais, Céline",0.016666666666666607
"Le-Moual, Herve",-0.23999999999999977
"Le-Ngoc, Tho",0.08472222222222209
"LeBel, Frédérique",-0.1200000000000001
"LeBlanc, Rémi-Jean",0.0090909090909091
"LeClerc, Jeremie",0.08476190476190466
"LeGrand, Catherine C",-0.22857142857142865
"Leary, Stephanie",0.022499999999999874
"Leask, Richard L",0.1791666666666667
"Leber, Elizabeth",0.007346938775510102
"Leblanc, Catherine",-0.016666666666666535
"Leblanc, Suzie",0.0
"Lechowicz, Martin J",-0.12407407407407378
"Lecker, Robert",0.0
"Leclair, Jacqueline",1.3877787807814457e-17
"Leclair, Marie-",-0.011904761904761883
"Leclair, Marie-Chantal",0.020833333333333332
"Leclerc, Charles",0.0
"Ledger, Timothy",0.03148148148148147
"Leduc, Karissa",0.0
"Lee, Andrew",-0.18333333333333335
"Lee, Changhee",0.31666666666666643
"Lee, Dongyoung",-0.07600000000000007
"Lee, Eve J",0.12142857142857144
"Lee, Jared",0.011111111111111072
"Lee, Jinhyuk",-0.05257142857142867
"Lee, John H S",0.029761904761904656
"Lee, June Soo",0.021739130434782705
"Lee, Kiwon",-0.1777777777777776
"Lee, Ranee Y",1.5313421029312504e-17
"Lee, Timothy",0.21666666666666648
"Lee, Yoojin",-0.00588235294117645
"Lefebvre, Jordan",0.20000000000000018
"Lefebvre, Louis",-0.11190476190476162
"Lefrancois, Lydia",0.0
"Lefsrud, Mark",0.01826923076923079
"Legault, Emma",-0.20454545454545459
"Legrand, Mathias",-0.1039682539682542
"Lehner, Bernhard",-0.07469135802469135
"Lehoux, Stephanie",0.0
"Leib, Harry",0.0999999999999998
"Lemelin, Stéphane",1.5313421029312504e-17
"Lemonde Vachon, Alexis",-0.18461538461538396
"Lemons, Katherine",-0.04035714285714285
"Lentz, Roberta",0.1708333333333334
"Leonard, Philippe",0.0
"Leroux, Louis-Philippe",-0.4333333333333331
"Leroux, Maxime",0.041666666666667185
"Leroux-Lapierre, Alexis",-0.2633333333333332
"Lesage, Jean",0.031818181818182634
"Leslie, Sabrina",-0.13333333333333375
"Lessard, Jean-Philippe",0.09852777777777788
"Lessard, Larry",-0.06440927493559077
"Lester, Kenneth",0.0
"Letovsky, Steven",-0.06666666666666687
"Leung, Brian",-0.013071895424836685
"Levesque, Stephane",1.4325458382260084e-17
"Levine, Martin D",-0.5157894736842102
"Levitin, Daniel",-0.23619909502262426
"Levy, Jacob",0.09176470588235297
"Levy, Philippe",0.10666666666666647
"Lewis, Brian D A",-0.04833333333333338
"Lewis, David James",-0.2777777777777777
"Lewis, Eric",-0.06400000000000006
"Lewis, Lerona",-0.1449999999999997
"Lewis, Lerona Dana",0.07499999999999996
"Lewton-Brain, Anna Nora",-0.09333333333333349
"Leyton, Marco",0.01666666666666705
"Li, Chaojun",-0.23311688311688306
"Li, Jian",-0.050000000000000266
"Li, Jianyu",-0.03236215538847124
"Li, Jingjing",-0.007407407407407381
"Li, Jui-Sheng",0.04791666666666672
"Li, Shanling",-0.07222222222222197
"Li, Wanlin",0.33666666666666645
"Li, Wanyu",0.42173913043478306
"Li, Yi-bang",0.11000000000000032
"Li, Yifan",0.4853846153846155
"Li, Yue",-0.0004166666666668428
"Li, Zhenni",0.0
"Liakina, Natallia",0.02666666666666693
"Liang, Chen",-2.6645352591003756e-16
"Liboiron-Ladouceur, Odile",-0.05666666666666664
"Lima, Adriana Monteiro",-0.10000000000000009
"Lima, Eduardo",0.05380333951762565
"Limniatis, Georgia",0.6533333333333333
"Lin, Hsiu-Chin",0.08518518518518488
"Lin, Jessica",0.0074074074074076774
"Lin, Joy Cheng-Yu",-0.08000000000000007
"Lipari, Massimo",0.1857142857142855
"Lipnowski, Michael",0.37115384615384633
"Lipset, Michael",0.1549999999999999
"Lissouba, Daniele",0.08421052631578974
"Lister, Jason",0.06057692307692303
"Litalien, Eliot",-0.18571428571428594
"Little, Carol",0.4834586466165416
"Litvack, Calev",0.13333333333333375
"Liu, Adrian",0.06530612244897961
"Liu, Jinxia",-0.0971428571428568
"Liu, Jun-Li",-0.016000000000000014
"Liu, Xiao",-0.14444444444444407
"Liu, Xinyu",0.10095238095238088
"Liu, Xue",-0.19999999999999973
"Liu, Yajing",0.0
"Liu, Yijia",-0.23148148148148096
"Liu, Zheng",-0.20000000000000018
"Livieri, Paolo",-0.10000000000000053
"Lloyd, Mark",0.07083333333333375
"Locher, Uli",-0.10000000000000053
"Loeb, Stephanie Katharine",0.0
"Loftus, Gili",0.0
"Logue, Katherine",0.3773809523809524
"Loiselle, Carmen Gisele",0.0
"Lok, Valerie",0.10000000000000009
"Lomber, Stephen",0.033333333333333215
"Lomonosov, Matvey",-0.4900000000000002
"Long, Ngo Van",0.07500000000000018
"Long, Thavy",0.4783333333333333
"Loon, Loretta",0.09545454545454524
"Lopes, Fernando",0.1666666666666671
"Lopez Meneses, Zyanya",0.18928571428571428
"Lopez-Portillo, Jose-Juan",-0.03750000000000009
"Lord, Guillaume",-0.010000000000000231
"Lorenzino, Lisa Marie",-0.26818181818181763
"Lorre, Sean",-0.24736842105263213
"Lotfi, Faraz",-0.516666666666667
"Lovat, Christie",-0.011111111111111294
"Lovat, Christie-Anna",-0.18466666666666684
"Love, Jonathan",-0.17499999999999982
"Lovejoy, Shaun MacDonald",-0.19484126984126973
"Low, Bronwen",-0.012499999999999734
"Lowe, Ryan",0.10833333333333339
"Lowenthal, Ash",0.0
"Lowther, David",-0.1812499999999999
"Lowther, David Alister",0.045833333333333295
"Lozano, Francisco J",0.0020833333333333676
"Lu, Catherine",-0.011596638655462158
"Lu, Qincheng",-0.3125
"Lu, Xiaonan",0.3374999999999999
"Lu, Xinyang",0.33070370370370394
"Lu, Yi",0.021739130434782705
"Lu, Yiliu",-0.0117647058823529
"Luan, Sitao",0.28749999999999964
"Luca, Cassandra",0.40000000000000036
"Lucu, Stephan",-0.014999999999999947
"Luedtke, Nathan",-0.039230769230769
"Luka, Nicholas",0.0
"Lukca, John",-0.00588235294117645
"Lumb, Jean-Philip",-0.065384615384615
"Lumley, Allysa",0.4869999999999999
"Lupien, Denise",0.0
"Lussier, Kattie",-0.2181818181818187
"Lussier, Serge",0.0
"Luthi, Lorenz",-0.04693877551020385
"Lydon, John",-0.41363636363636325
"Lyman-Abramovitch, Melanie",0.05172413793103425
"Lynch, Robin",-0.15000000000000036
"Lyubman, Liliya",-0.07414860681114543
"Légaré, Marc-Andre",-0.25
"Létourneau, Vincent",-0.08148148148148104
"Lévesque, Tatiana",-0.38333333333333375
"López Meneses, Zyanya",-0.06666666666666687
"M'hiri, Faten",0.0712568058076225
"Ma, Guang",0.2666666666666666
"Ma, Yu",-0.10740740740740733
"Mac Master, John",0.00869565217391305
"Mac Master, John D",-0.09999999999999987
"MacDonald, Graham",0.096
"MacDonald, Stephen William",0.0
"MacKenzie, Emily",0.01727272727272755
"MacKenzie, Kenneth",-0.023951247165532857
"MacKenzie, Michael",0.10000000000000009
"MacLaren, Eli",0.04166666666666652
"MacMillan, Elizabeth",0.0
"MacMillan, Elizabeth H",0.0
"MacNeil, Deanna",-0.30000000000000027
"Macarthur, Judith",0.0
"Macchi, Maria",-0.050000000000000044
"Macdonald, Jeremy",-0.2718832931451933
"Macdonald, Kathleen Anne",0.0
"Mackalski, Robert",0.012500000000000067
"Maclure, Jocelyn",0.0
"Macmillan, Stuart",0.12698412698412728
"Macnab-Séguin, Philippe",0.031818181818182634
"Madan, Sujata",0.06959576719576725
"Madej-Krupitski, Urszula",-0.00952380952380949
"Madogwe, Ejimedo",0.4200000000000004
"Madokoro, Laura",0.029999999999999895
"Madramootoo, Chandra A",2.220446049250313e-16
"Madrenas, Joaquin",-0.33750000000000036
"Magal, Oran",0.2175326797385621
"Magder, Sheldon A",0.00598290598290603
"Maguire, Steve",-0.020000000000000018
"Mahabadi, Sara",0.09545454545454524
"Mahabir, Walter",0.09545454545454524
"Mahajan, Aditya",0.017708333333333364
"Mahar, William",0.017857142857142856
